6300;9916647;9916647;30986637;75393;9945594;13458649;91900;49689;922959;
6400;10235608;10235608;32531551;76784;10265092;13997584;93940;51226;937996;
6500;10579215;10579215;33458690;78144;10609143;14487705;94964;51516;989598;
6600;10884721;10884721;34119606;79523;10915203;14894259;98165;53659;980642;
6700;11215292;11215292;35301850;80893;11246309;15320592;99496;54394;1003848;
6800;11572848;11572848;36717601;82268;11604378;15824840;100209;54497;1032283;
6900;11908491;11908491;37271579;83656;11940591;16050680;102078;55835;1033764;
7000;12248098;12248098;38471596;85039;12280744;16634444;103799;56528;1044807;
7100;12595881;12595881;39809522;86412;12629160;17317907;105627;57365;1083989;
7200;12966573;12966573;40605684;87783;13000446;17574533;107517;58144;1088541;
7300;13330511;13330511;42067484;89153;13364866;17968867;108906;59049;1108336;
7400;13689297;13689297;43021071;90556;13724198;18520727;111378;60685;1111991;
7500;14085302;14085302;45195791;91938;14120738;19216141;111867;61037;1159609;
7600;14445791;14445791;45618903;93320;14481826;19507037;114407;62328;1182037;
7700;14835152;14835152;46747146;94699;14871815;19997764;116958;63706;1184266;
7800;15180026;15180026;47856029;96089;15217246;20830932;117778;64109;1184460;
7900;15618791;15618791;49066110;97480;15656625;21160713;119542;65213;1228931;
8000;15990714;15990714;50464681;98877;16029200;21580802;121425;65560;1208757;
8100;16424769;16424769;51703512;100263;16463905;22157640;122505;66620;1260249;
8200;16816226;16816226;53011079;101664;16856100;22741257;124644;67713;1247830;
8300;17225994;17225994;54840043;103036;17266204;23660440;126949;69053;1322820;
8400;17667418;17667418;55558542;104404;17708066;23864276;128938;70323;1290495;
8500;18095042;18095042;57779602;105778;18136123;24788735;129002;69822;1342268;
8600;18465844;18465844;58221657;107159;18507408;24766456;129283;70988;1309759;
8700;18927396;18927396;59605329;108555;18969545;25391493;132713;72390;1342792;
8800;19379952;19379952;60966701;109927;19422523;26000497;133794;72839;1347602;
8900;19812585;19812585;62354329;111303;19855659;26776217;136554;74631;1367740;
9000;20248994;20248994;64050984;112669;20292586;27223781;138926;76080;1387151;
9100;20716495;20716495;68760794;114064;20760657;29509554;140793;76059;1435047;
9200;21166528;21166528;67193144;115455;21211320;28639585;141907;76793;1468762;
9300;21607094;21607094;68029909;116835;21652328;28922087;143850;78224;1443841;
9400;22093980;22093980;69770494;118226;22139694;29690877;145098;78381;1541605;
9500;22553456;22553456;71183600;119615;22599718;30265332;147504;79579;1477096;
9600;23019699;23019699;73010073;120994;23066499;30807974;148628;81040;1506012;
9700;23511564;23511564;75173694;122378;23558956;32204633;151356;82535;1515709;
9800;24013033;24013033;76212680;123763;24060966;32228087;152386;82657;1528194;
9900;24512841;24512841;77928310;125170;24561322;32787771;153515;83480;1539692;
10000;24962313;24962313;78895297;126556;25011418;33477155;156415;85220;1568089;
